# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     103.810      326.300      259.234   399965.203
     103.918      338.600      258.797   399965.203
     104.024      340.000      256.938   399963.203
     104.134      325.800      257.016   399963.203
     104.239      342.600      256.562   399963.203
     104.346      306.400      254.484   399960.203
     104.454      343.000      255.484   399961.203
     104.564      340.800      254.484   399960.203
     104.674      330.000      255.484   399961.203
     104.780      344.700      255.484   399961.203
     104.881      305.100      255.484   399961.203
     104.986      343.600      255.484   399961.203
     105.092      344.100      255.484   399961.203
     105.201      314.700      258.359   399964.203
     105.301      312.500      254.484   399960.203
     105.403      335.600      254.484   399960.203
     105.512      303.400      255.484   399961.203
     105.620      307.900      256.719   399963.203
     105.723      254.300      255.484   399961.203
     105.832      343.800      255.484   399961.203
     105.940      326.400      254.484   399960.203
     106.050      284.500      258.375   399964.203
     106.154      233.200      254.484   399960.203
     106.263      304.500      256.578   399963.203
     106.373      347.100      256.641   399963.203
     106.476      339.200      254.484   399960.203
     106.578      344.200      254.484   399960.203
     106.681      295.300      254.484   399960.203
     106.792      351.200      259.391   399965.203
     106.902      347.500      259.062   399965.203
     107.012      351.600      258.547   399965.203
     107.119      339.600      258.641   399965.203
     107.228      296.600      256.266   399962.203
     107.336      332.100      256.359   399962.203
     107.441      326.600      254.484   399960.203
     107.546      347.500      255.484   399961.203
     107.649      328.400      254.484   399960.203
     107.760      342.800      254.484   399960.203
     107.869      335.900      254.484   399960.203
     107.980      351.900      254.484   399960.203
     108.090      342.600      255.484   399961.203
     108.195      329.200      255.484   399961.203
     108.305      345.900      254.484   399960.203
     108.413      272.300      257.844   399964.203
     108.515      242.600      255.484   399961.203
     108.625      319.900      255.484   399961.203
     108.730      332.200      260.906   399967.203
     108.836      344.300      259.047   399965.203
     108.945      326.000      259.125   399965.203
     109.054      296.300      255.984   399962.203
     109.159      257.900      259.688   399966.203
     109.270      297.500      256.953   399963.203
     109.378      338.400      255.484   399961.203
     109.484      307.400      255.484   399961.203
     109.592      268.600      254.484   399960.203
     109.702      277.500      260.250   399966.203
     109.806      354.000      258.891   399965.203
     109.916      307.600      256.641   399963.203
     110.022      307.800      255.484   399961.203
     110.130      313.800      255.484   399961.203
     110.239      231.600      255.828   399962.203
     110.346      253.600      261.828   399968.203
     110.456      339.700      258.984   399965.203
     110.560      305.400      256.062   399962.203
     110.664      223.200      258.484   399964.203
     110.770      276.800      255.484   399961.203
     110.874      333.900      254.484   399960.203
     110.981      342.500      254.484   399960.203
     111.083      341.400      255.484   399961.203
     111.189      351.600      254.484   399960.203
     111.296      336.100      254.484   399960.203
     111.404      341.000      254.484   399960.203
     111.512      332.300      255.484   399961.203
     111.616      354.600      259.172   399965.203
     111.726      332.600      259.016   399965.203
     111.837      342.800      259.172   399965.203
     111.939      322.500      256.922   399963.203
     112.049      338.300      256.172   399962.203
     112.154      342.800      254.484   399960.203
     112.263      298.900      254.484   399960.203
     112.367      334.700      255.484   399961.203
     112.468      308.300      254.484   399960.203
     112.578      341.000      254.484   399960.203
     112.681      326.100      261.656   399968.203
     112.791      348.600      261.188   399967.203
     112.892      351.100      259.156   399965.203
     112.999      311.200      256.312   399962.203
     113.105      251.100      254.484   399960.203
     113.210      277.800      254.484   399960.203
     113.320      280.300      255.484   399961.203
     113.431      338.200      254.484   399960.203
     113.541      344.500      255.484   399961.203
     113.647      351.800      259.484   399965.203
     113.753      351.800      248.750   399961.203
     113.860      353.300      256.484   399962.203
     113.970      315.800      238.609   399947.203
     114.079      354.000      233.797   399943.203
     114.189      304.000      228.484   399934.203
     114.300      317.400      223.141   399934.203
     114.403      338.000      255.234   399961.203
     114.505      347.700      236.391   399942.203
     114.610      320.300      234.969   399942.203
     114.720      348.000      232.984   399939.203
     114.829      358.400      236.922   399945.203
     114.937      335.500      254.297   399960.203
     115.047      334.700      254.484   399960.203
     115.157      332.700      255.484   399961.203
     115.260      338.800      254.484   399960.203
     115.367      333.900      254.484   399960.203
     115.470      350.600      260.891   399967.203
     115.580      347.400      259.828   399966.203
     115.683      338.900      259.234   399965.203
     115.789      336.400      257.547   399964.203
     115.899      347.900      257.172   399963.203
     116.007      350.900      256.453   399962.203
     116.114      335.400      256.688   399963.203
     116.221      335.900      256.953   399963.203
     116.330      344.400      255.484   399961.203
     116.436      337.800      254.484   399960.203
     116.543      341.900      254.484   399960.203
     116.647      322.000      254.484   399960.203
     116.749      330.500      254.484   399960.203
     116.859      339.000      254.484   399960.203
     116.962      339.400      261.312   399967.203
     117.071      356.100      260.641   399967.203
     117.181      348.900      260.953   399967.203
     117.289      350.600      259.516   399966.203
     117.395      326.400      259.375   399965.203
     117.506      352.100      256.672   399963.203
     117.611      350.600      256.391   399962.203
     117.720      344.500      256.766   399963.203
     117.830      344.900      256.359   399962.203
     117.939      341.200      255.484   399961.203
     118.043      283.000      255.484   399961.203
     118.145      246.000      255.484   399961.203
     118.251      302.100      255.250   399961.203
     118.359      323.100      255.484   399961.203
     118.467      259.200      255.891   399962.203
     118.578      271.200      255.484   399961.203
     118.683      327.000      261.297   399967.203
     118.785      373.300      259.047   399965.203
     118.895      323.400      254.484   399960.203
     118.996      363.600      259.000   399965.203
     119.105      333.400      259.047   399965.203
     119.212      345.600      258.625   399965.203
     119.318      343.300      256.578   399963.203
     119.420      330.500      256.516   399963.203
     119.522      360.400      254.484   399960.203
     119.632      339.900      245.156   399955.203
     119.739      340.600      242.484   399948.203
     119.849      339.800      238.484   399944.203
     119.957      329.400      237.484   399943.203
     120.059      351.700      254.469   399961.203
     120.159      333.300      255.484   399961.203
     120.262      338.900      254.484   399960.203
     120.368      345.700      254.484   399960.203
     120.477      326.500      254.484   399960.203
     120.587      345.600      254.484   399960.203
     120.690      283.400      258.000   399964.203
     120.797      304.500      254.484   399960.203
     120.905      338.900      255.484   399961.203
     121.015      329.100      255.484   399961.203
     121.115      342.300      254.484   399960.203
     121.225      332.800      254.484   399960.203
     121.336      338.500      255.484   399961.203
     121.446      338.600      255.484   399961.203
     121.550      336.000      255.484   399961.203
     121.651      334.400      255.484   399961.203
     121.761      315.300      259.000   399965.203
     121.867      336.200      259.031   399965.203
     121.968      333.600      256.719   399963.203
     122.076      345.100      257.109   399963.203
     122.181      346.600      255.484   399961.203
     122.291      325.200      255.484   399961.203
     122.402      323.100      255.484   399961.203
     122.504      339.200      254.484   399960.203
     122.605      340.900      254.484   399960.203
     122.707      334.500      255.484   399961.203
     122.813      304.700      261.234   399967.203
     122.918      328.600      259.062   399965.203
     123.029      323.600      256.781   399963.203
     123.130      338.700      256.562   399963.203
     123.238      336.700      255.484   399961.203
     123.348      328.400      254.531   399961.203
     123.459      348.200      255.484   399961.203
     123.562      345.200      255.484   399961.203
     123.668      335.700      255.484   399961.203
     123.770      339.600      255.484   399961.203
     123.881      334.500      254.484   399960.203
     123.991      281.400      254.484   399960.203
     124.099      342.000      254.484   399960.203
     124.207      331.100      260.969   399967.203
     124.316      338.900      259.266   399965.203
     124.422      325.600      259.172   399965.203
     124.531      325.200      254.484   399960.203
     124.642      270.600      258.203   399964.203
     124.749      275.700      255.484   399961.203
     124.851      298.200      260.328   399966.203
     124.952      339.500      256.609   399963.203
     125.057      341.300      254.484   399960.203
     125.166      342.800      254.562   399961.203
     125.277      344.700      255.484   399961.203
     125.380      339.500      255.484   399961.203
     125.490      345.300      255.484   399961.203
     125.590      342.800      255.484   399961.203
     125.699      353.300      254.484   399960.203
     125.800      343.100      255.484   399961.203
     125.901      333.700      254.484   399960.203
     126.005      344.300      261.516   399968.203
     126.113      348.700      258.688   399965.203
     126.224      338.100      258.547   399965.203
     126.334      333.100      256.656   399963.203
     126.443      343.100      256.891   399963.203
     126.553      338.700      255.938   399962.203
     126.661      308.300      254.484   399960.203
     126.772      327.800      254.844   399961.203
     126.873      325.900      254.484   399960.203
     126.983      332.600      255.484   399961.203
     127.087      273.700      257.453   399963.203
     127.188      323.800      254.484   399960.203
     127.298      314.300      254.484   399960.203
     127.399      311.600      255.484   399961.203
     127.500      326.300      255.484   399961.203
     127.606      331.500      261.156   399967.203
     127.707      363.000      258.984   399965.203
     127.817      339.200      258.812   399965.203
     127.926      332.900      258.625   399965.203
     128.029      333.900      256.188   399962.203
     128.131      326.700      255.484   399961.203
     128.240      332.800      255.484   399961.203
     128.348      327.100      255.484   399961.203
     128.458      325.700      255.484   399961.203
     128.569      335.400      254.484   399960.203
     128.672      339.500      254.484   399960.203
     128.783      266.600      257.422   399963.203
     128.886      291.000      255.484   399961.203
     128.997      333.400      255.484   399961.203
     129.107      353.300      255.484   399961.203
     129.210      322.400      254.484   399960.203
     129.311      360.500      258.781   399965.203
     129.421      344.000      258.781   399965.203
     129.531      352.300      258.781   399965.203
     129.633      333.600      257.328   399963.203
     129.742      337.100      238.484   399944.203
     129.850      260.300      214.484   399920.203
     129.956      317.800      230.891   399938.203
     130.066      336.200      243.484   399949.203
     130.171      337.800      230.469   399936.203
     130.272      342.500      227.875   399934.203
     130.373      339.500      227.062   399933.203
     130.478      337.200      223.734   399930.203
     130.588      258.000      214.359   399920.203
     130.698      298.900      222.109   399936.203
     130.803      327.000      243.484   399949.203
     130.912      252.600      235.969   399945.203
     131.023      309.200      253.531   399960.203
     131.128      357.700      235.484   399941.203
     131.238      339.100      246.203   399956.203
     131.340      330.200      233.484   399939.203
     131.441      337.200      250.484   399960.203
     131.551      331.200      247.484   399953.203
     131.662      348.300      239.609   399946.203
     131.772      345.600      251.375   399958.203
     131.875      335.400      235.484   399941.203
     131.986      267.700      226.484   399932.203
     132.096      346.200      241.016   399957.203
     132.198      339.500      235.484   399941.203
     132.308      331.600      234.141   399945.203
     132.416      322.800      246.609   399953.203
     132.522      318.400      255.797   399962.203
     132.623      346.500      258.453   399964.203
     132.733      344.800      258.797   399965.203
     132.842      362.900      257.734   399964.203
     132.952      345.400      257.500   399964.203
     133.057      357.900      256.438   399962.203
     133.167      287.800      254.484   399960.203
     133.275      300.000      254.484   399960.203
     133.385      333.100      254.484   399960.203
     133.492      336.200      254.484   399960.203
     133.597      347.400      258.938   399965.203
     133.701      302.700      255.719   399962.203
     133.805      335.000      254.484   399960.203
     133.916      314.500      254.484   399960.203
     134.026      352.500      254.484   399960.203
     134.135      289.900      254.484   399960.203
     134.245      270.500      254.484   399960.203
     134.355      315.500      254.484   399960.203
     134.462      260.800      257.609   399964.203
     134.562      267.800      254.484   399960.203
     134.664      345.500      254.484   399960.203
     134.765      342.600      254.484   399960.203
     134.876      325.200      254.484   399960.203
     134.985      322.100      258.703   399965.203
     135.090      337.000      255.891   399962.203
     135.198      334.500      254.891   399961.203
     135.302      323.000      254.484   399960.203
     135.412      345.800      254.484   399960.203
     135.522      355.100      254.484   399960.203
     135.623      332.500      254.484   399960.203
     135.734      303.700      254.484   399960.203
     135.839      288.100      256.125   399962.203
     135.940      311.100      254.484   399960.203
     136.045      296.500      254.484   399960.203
     136.153      242.100      259.719   399966.203
     136.255      358.100      258.875   399965.203
     136.363      248.200      254.484   399960.203
     136.471      235.700      255.875   399962.203
     136.576      345.700      254.484   399960.203
     136.681      341.900      254.484   399960.203
     136.782      328.200      254.484   399960.203
     136.891      338.200      254.484   399960.203
     136.992      338.200      254.484   399960.203
     137.102      264.500      255.875   399962.203
     137.208      304.600      254.484   399960.203
     137.310      271.200      259.484   399965.203
     137.411      311.100      255.484   399961.203
     137.515      332.800      254.625   399961.203
     137.616      354.600      254.547   399960.203
     137.726      349.800      254.547   399960.203
     137.833      348.800      254.609   399960.203
     137.938      341.900      254.609   399960.203
     138.045      322.900      254.609   399960.203
     138.151      335.900      254.609   399960.203
     138.254      351.900      260.781   399967.203
     138.364      338.300      258.625   399965.203
     138.467      340.300      258.781   400093.203
     138.577      351.200      257.547   400091.203
     138.680      329.700      257.000   400091.203
     138.785      335.000      254.266   400088.203
     138.891      345.200      254.766   400088.203
     139.000      346.900      254.766   400088.203
     139.101      339.400      254.859   400216.203
     139.211      340.400      254.922   400216.203
     139.318      331.600      255.016   400344.203
     139.423      330.900      255.016   400344.203
     139.533      341.800      255.016   400344.203
     139.640      329.100      255.016   400344.203
     139.750      347.300      255.016   400344.203
     139.861      340.700      255.016   400344.203
     139.971      343.800      261.703   400351.203
     140.072      359.900      242.016   400333.203
     140.178      348.900      258.984   400348.203
     140.289      316.300      237.812   400333.203
     140.393      339.400      243.609   400333.203
     140.500      310.800      237.375   400329.203
     140.607      363.800      259.922   400349.203
     140.708      343.000      244.531   400335.203
     140.815      340.100      255.109   400472.203
     140.918      311.300      246.016   400463.203
     141.020      246.800      220.109   400437.203
     141.124      323.500      238.984   400460.203
     141.235      340.900      236.109   400453.203
     141.340      319.500      232.469   400451.203
     141.441      335.500      241.781   400463.203
     141.546      343.200      239.484   400457.203
     141.647      355.600      238.109   400455.203
     141.757      324.500      250.750   400471.203
     141.868      359.500      255.109   400472.203
     141.976      336.600      255.109   400472.203
     142.086      341.500      255.109   400472.203
     142.195      345.800      255.109   400472.203
     142.295      333.300      255.109   400472.203
     142.405      326.300      255.109   400472.203
     142.514      336.900      261.312   400479.203
     142.624      357.800      261.422   400479.203
     142.728      307.100      255.922   400473.203
     142.837      344.200      256.656   400474.203
     142.939      339.400      255.109   400472.203
     143.050      363.900      255.109   400472.203
     143.160      332.100      255.109   400472.203
     143.268      336.200      255.109   400472.203
     143.371      336.700      255.109   400472.203
     143.472      306.000      255.109   400472.203
     143.582      332.700      262.047   400479.203
     143.685      357.700      259.359   400477.203
     143.795      340.800      259.531   400477.203
     143.902      346.300      258.328   400476.203
     144.007      351.600      257.062   400474.203
     144.117      346.700      256.750   400474.203
     144.224      302.300      255.109   400472.203
     144.334      342.200      255.109   400472.203
     144.439      327.200      255.109   400472.203
     144.541      318.000      255.109   400472.203
     144.643      340.000      255.109   400472.203
     144.751      350.800      261.547   400479.203
     144.856      342.100      259.562   400477.203
     144.966      320.400      257.125   400475.203
     145.070      247.300      255.109   400472.203
     145.180      307.400      262.188   400480.203
     145.282      366.100      259.234   400477.203
     145.387      340.800      259.000   400476.203
     145.494      332.300      257.047   400474.203
     145.603      261.500      255.109   400472.203
     145.710      343.400      255.109   400472.203
     145.819      339.700      255.109   400472.203
     145.919      344.300      255.109   400472.203
     146.023      314.500      257.172   400475.203
     146.131      321.900      256.766   400474.203
     146.241      303.500      255.109   400472.203
     146.344      328.600      255.109   400472.203
     146.451      349.800      255.109   400472.203
     146.554      339.800      255.109   400472.203
     146.660      345.400      255.109   400472.203
     146.762      349.500      261.375   400479.203
     146.870      360.100      261.297   400479.203
     146.980      351.200      259.422   400477.203
     147.091      311.800      257.781   400475.203
     147.196      294.900      257.312   400475.203
     147.306      293.600      255.109   400472.203
     147.416      307.800      255.109   400472.203
     147.527      329.000      255.109   400472.203
     147.637      357.100      255.109   400472.203
     147.744      356.500      261.109   400478.203
     147.853      350.400      258.922   400476.203
     147.964      325.500      259.234   400477.203
     148.073      279.200      255.109   400472.203
     148.183      237.900      258.844   400476.203
     148.293      306.000      255.109   400472.203
     148.400      337.300      255.109   400472.203
     148.502      338.400      255.109   400472.203
     148.610      352.400      255.109   400472.203
     148.717      338.500      246.109   400463.203
     148.820      348.900      255.109   400472.203
     148.920      330.900      261.672   400479.203
     149.021      351.000      259.375   400477.203
     149.129      334.300      257.703   400475.203
     149.240      335.000      257.156   400475.203
     149.340      335.800      255.109   400472.203
     149.441      266.000      255.109   400472.203
     149.548      340.800      255.109   400472.203
     149.658      348.100      255.109   400472.203
     149.761      325.900      259.484   400477.203
     149.871      331.700      259.891   400477.203
     149.973      322.000      257.516   400475.203
     150.081      327.300      255.109   400472.203
     150.184      336.400      255.109   400472.203
     150.295      339.800      255.109   400472.203
     150.403      331.200      255.109   400472.203
     150.513      350.200      255.109   400472.203
     150.617      347.100      255.109   400472.203
     150.720      338.800      255.109   400472.203
     150.830      316.400      258.844   400476.203
     150.933      287.300      255.109   400472.203
     151.044      303.300      255.109   400472.203
     151.154      345.300      255.109   400472.203
     151.261      339.600      262.141   400480.203
     151.362      351.000      259.797   400477.203
     151.472      324.200      257.297   400475.203
     151.582      344.900      256.734   400474.203
     151.682      329.700      255.109   400472.203
     151.789      318.600      255.156   400473.203
     151.899      342.600      255.109   400472.203
     152.010      329.800      255.109   400472.203
     152.116      343.100      255.109   400472.203
     152.222      331.500      255.109   400472.203
     152.332      343.500      255.109   400472.203
     152.442      342.600      255.109   400472.203
     152.546      329.200      261.516   400479.203
     152.655      334.800      259.141   400477.203
     152.765      306.400      256.109   400473.203
     152.873      352.000      255.109   400472.203
     152.975      339.000      255.109   400472.203
     153.077      358.000      255.109   400472.203
     153.183      337.100      255.109   400472.203
     153.291      341.000      255.109   400472.203
     153.394      332.000      255.109   400472.203
     153.501      338.400      255.109   400472.203
     153.612      335.600      255.109   400472.203
     153.713      350.300      259.016   400476.203
     153.816      338.000      259.141   400477.203
     153.921      350.200      257.172   400475.203
     154.030      336.800      257.141   400475.203
     154.140      352.100      257.047   400474.203
     154.249      345.800      255.109   400472.203
     154.360      326.900      255.109   400472.203
     154.460      344.400      255.109   400472.203
     154.566      337.900      255.109   400472.203
     154.677      348.100      255.109   400472.203
     154.778      277.300      257.141   400475.203
     154.888      277.400      255.109   400472.203
     154.998      344.500      255.109   400472.203
     155.108      338.200      255.109   400472.203
     155.218      338.800      255.109   400472.203
     155.321      351.100      259.156   400477.203
     155.432      336.800      258.938   400476.203
     155.537      339.100      257.266   400475.203
     155.641      322.100      257.562   400475.203
     155.751      338.400      255.109   400472.203
     155.860      350.100      255.109   400472.203
     155.961      346.300      255.109   400472.203
     156.066      346.400      255.109   400472.203
     156.171      338.200      255.109   400472.203
     156.273      334.300      249.266   400468.203
     156.380      250.400      256.875   400474.203
     156.485      243.700      260.344   400478.203
     156.588      369.100      259.516   400477.203
     156.693      344.800      258.953   400476.203
     156.802      347.400      256.875   400474.203
     156.902      332.000      255.250   400473.203
     157.003      340.800      255.109   400472.203
     157.110      311.400      255.109   400472.203
     157.210      249.700      255.109   400472.203
     157.320      322.600      255.109   400472.203
     157.431      327.300      255.109   400472.203
     157.541      314.400      255.109   400472.203
     157.644      341.400      255.109   400472.203
     157.751      335.900      255.109   400472.203
     157.861      353.200      261.500   400479.203
     157.970      327.400      256.797   400474.203
     158.077      325.500      257.234   400475.203
     158.186      269.500      255.109   400472.203
     158.296      306.900      255.109   400472.203
     158.407      336.700      255.109   400472.203
     158.515      310.900      259.641   400477.203
     158.618      293.400      255.188   400473.203
     158.729      269.700      255.109   400472.203
     158.838      342.600      255.109   400472.203
     158.944      345.600      255.109   400472.203
     159.053      354.700      255.109   400472.203
     159.155      335.600      259.625   400477.203
     159.260      255.600      256.109   400473.203
     159.370      321.300      255.109   400472.203
     159.480      337.300      255.109   400472.203
     159.585      339.200      261.438   400479.203
     159.688      313.600      255.109   400472.203
     159.798      264.200      256.531   400474.203
     159.902      285.600      255.109   400472.203
     160.011      338.400      255.109   400472.203
     160.117      327.100      255.109   400472.203
     160.227      346.000      255.109   400472.203
     160.333      332.600      261.641   400479.203
     160.441      284.800      257.078   400474.203
     160.548      302.300      255.109   400472.203
     160.657      353.000      255.109   400472.203
     160.762      339.400      255.109   400472.203
     160.866      344.200      255.109   400472.203
     160.976      263.900      255.109   400472.203
     161.080      353.700      255.109   400472.203
     161.186      334.000      255.109   400472.203
     161.291      347.800      255.109   400472.203
     161.396      334.000      255.109   400472.203
     161.506      339.000      255.109   400472.203
     161.617      336.500      255.109   400472.203
     161.720      344.600      261.188   400479.203
     161.830      355.700      261.391   400479.203
     161.940      349.900      259.875   400477.203
     162.051      342.800      259.344   400477.203
     162.161      341.100      259.156   400477.203
     162.270      338.200      258.438   400476.203
     162.379      342.400      256.641   400474.203
     162.482      322.600      256.281   400474.203
     162.588      349.400      255.109   400472.203
     162.698      337.400      255.109   400472.203
     162.807      328.900      255.109   400472.203
     162.918      353.500      255.109   400472.203
     163.023      330.500      255.109   400472.203
     163.131      358.000      254.156   400472.203
     163.233      323.700      259.844   400477.203
     163.335      330.000      259.438   400477.203
     163.436      332.800      256.750   400474.203
     163.537      351.200      255.109   400472.203
     163.646      329.400      255.109   400472.203
     163.757      339.000      255.109   400472.203
     163.858      346.200      255.109   400472.203
     163.966      348.400      255.109   400472.203
     164.073      347.700      255.109   400472.203
     164.184      351.700      255.109   400472.203
     164.294      352.600      255.109   400472.203
     164.404      342.600      255.109   400472.203
     164.508      348.600      255.109   400472.203
     164.612      357.300      259.500   400477.203
     164.714      343.000      259.453   400477.203
     164.824      335.800      257.516   400475.203
     164.934      331.800      256.562   400474.203
     165.040      339.100      255.109   400472.203
     165.150      338.400      255.109   400472.203
     165.260      330.300      255.109   400472.203
     165.371      347.800      255.109   400472.203
     165.476      339.600      255.109   400472.203
     165.580      339.700      255.109   400472.203
     165.681      337.700      255.109   400472.203
     165.787      345.600      255.109   400472.203
     165.891      356.500      261.219   400479.203
     165.998      341.800      259.406   400477.203
     166.099      335.800      257.281   400475.203
     166.208      330.300      256.875   400474.203
     166.316      345.400      255.109   400472.203
     166.425      290.400      255.109   400472.203
     166.530      307.400      255.109   400472.203
     166.638      339.800      255.109   400472.203
     166.749      322.200      258.703   400476.203
     166.859      353.000      258.875   400476.203
     166.961      347.900      257.328   400475.203
     167.064      347.500      257.125   400475.203
     167.173      339.000      256.922   400474.203
     167.281      346.900      256.625   400474.203
     167.389      354.700      256.109   400473.203
     167.500      339.800      255.109   400472.203
     167.609      341.800      255.109   400472.203
     167.710      294.700      255.109   400472.203
     167.812      331.100      255.109   400472.203
     167.922      336.700      261.875   400479.203
     168.031      341.600      259.234   400477.203
     168.142      243.400      255.109   400472.203
     168.252      309.700      255.109   400472.203
     168.359      254.300      255.109   400472.203
     168.463      292.300      255.109   400472.203
     168.568      292.500      255.547   400473.203
     168.669      299.900      255.109   400472.203
     168.769      325.700      255.109   400472.203
     168.877      349.100      255.109   400472.203
     168.979      338.400      261.734   400479.203
     169.088      330.800      259.703   400477.203
     169.196      327.700      258.922   400476.203
     169.306      336.700      258.453   400476.203
     169.414      333.500      254.891   400476.203
     169.520      325.800      256.906   400474.203
     169.625      297.000      255.109   400472.203
     169.733      345.300      255.109   400472.203
     169.841      351.500      255.109   400472.203
     169.947      333.100      255.109   400472.203
     170.058      338.100      255.109   400472.203
     170.166      337.500      255.109   400472.203
     170.275      317.000      255.109   400472.203
     170.376      330.000      261.656   400479.203
     170.477      354.300      259.469   400477.203
     170.580      320.200      256.859   400474.203
     170.685      262.200      255.109   400472.203
     170.792      252.300      256.688   400474.203
     170.903      280.400      255.109   400472.203
     171.013      333.300      255.109   400472.203
     171.118      350.400      255.109   400472.203
     171.227      351.500      261.500   400479.203
     171.337      354.100      259.203   400477.203
     171.448      338.200      259.516   400477.203
     171.557      336.600      258.031   400475.203
     171.667      338.300      257.297   400475.203
     171.770      320.600      255.109   400472.203
     171.873      339.000      255.109   400472.203
     171.979      331.300      255.109   400472.203
     172.084      340.300      255.109   400472.203
     172.186      346.600      255.109   400472.203
     172.294      346.400      248.109   400465.203
     172.403      327.000      250.484   400475.203
     172.510      324.200      259.422   400477.203
     172.620      328.300      256.984   400474.203
     172.721      241.300      255.109   400472.203
     172.830      343.000      255.109   400472.203
     172.931      289.600      258.859   400476.203
     173.041      325.100      257.391   400475.203
     173.145      345.600      255.109   400472.203
     173.249      320.100      255.109   400472.203
     173.355      345.300      255.109   400472.203
     173.457      332.800      255.109   400472.203
     173.561      356.100      255.109   400472.203
     173.672      350.200      255.109   400472.203
     173.782      308.400      255.109   400472.203
     173.888      286.200      255.109   400472.203
     173.998      350.500      255.109   400472.203
     174.107      352.800      255.109   400472.203
     174.213      310.800      255.109   400472.203
     174.324      332.900      255.109   400472.203
     174.429      313.000      255.109   400472.203
     174.537      353.400      255.109   400472.203
     174.647      340.300      255.109   400472.203
     174.757      313.500      258.234   400476.203
     174.867      352.000      259.031   400476.203
     174.978      355.600      256.859   400474.203
     175.085      342.700      257.422   400475.203
     175.193      274.000      255.109   400472.203
     175.303      268.900      257.188   400475.203
     175.413      313.400      255.109   400472.203
     175.523      345.300      255.109   400472.203
     175.634      337.700      255.109   400472.203
     175.738      345.000      255.109   400472.203
     175.840      348.600      255.109   400472.203
     175.945      337.600      255.109   400472.203
     176.051      357.200      260.688   400478.203
     176.162      341.900      259.109   400476.203
     176.269      346.700      258.766   400476.203
     176.379      338.300      257.391   400475.203
     176.485      342.000      257.016   400474.203
     176.596      349.500      256.891   400474.203
     176.705      333.800      255.109   400472.203
     176.813      340.700      255.109   400472.203
     176.921      354.500      255.109   400472.203
     177.023      299.600      255.109   400472.203
     177.133      350.700      255.109   400472.203
     177.243      334.600      255.109   400472.203
     177.350      348.400      261.812   400479.203
     177.460      362.500      259.359   400477.203
     177.563      344.600      259.156   400477.203
     177.669      342.200      257.188   400475.203
     177.771      337.000      249.688   400468.203
     177.872      337.100      255.109   400472.203
     177.983      328.500      255.109   400472.203
     178.085      335.600      255.109   400472.203
     178.195      338.200      255.109   400472.203
     178.304      337.400      255.109   400472.203
     178.414      340.500      255.109   400472.203
     178.522      342.600      255.109   400472.203
     178.632      340.700      255.109   400472.203
     178.738      354.000      255.109   400472.203
     178.846      350.400      261.672   400479.203
     178.949      347.900      259.578   400477.203
     179.052      348.600      256.984   400474.203
     179.160      353.600      256.297   400474.203
     179.270      337.300      257.688   400475.203
     179.376      348.900      255.109   400472.203
     179.481      341.600      255.109   400472.203
     179.588      348.900      255.109   400472.203
     179.690      337.000      255.109   400472.203
     179.800      345.400      255.109   400472.203
     179.909      349.800      255.109   400472.203
     180.013      337.900      255.109   400472.203
     180.123      342.500      255.109   400472.203
     180.229      346.700      255.109   400472.203
     180.339      357.800      260.891   400478.203
     180.446      339.800      259.406   400477.203
     180.552      342.200      256.953   400474.203
     180.658      349.100      256.828   400474.203
     180.768      344.300      256.906   400474.203
     180.874      325.700      255.109   400472.203
     180.979      338.500      255.109   400472.203
     181.090      318.200      255.109   400472.203
     181.200      349.600      255.109   400472.203
     181.310      336.300      255.109   400472.203
     181.420      339.800      255.109   400472.203
     181.529      321.000      255.109   400472.203
     181.640      294.600      255.109   400472.203
     181.750      302.600      255.109   400472.203
     181.852      344.200      255.109   400472.203
     181.955      334.500      255.109   400472.203
     182.066      337.100      255.109   400472.203
     182.176      352.700      255.109   400472.203
     182.278      344.800      255.109   400472.203
     182.386      334.800      255.109   400472.203
     182.496      333.800      255.109   400472.203
     182.606      297.300      256.703   400474.203
     182.708      330.300      255.109   400472.203
     182.810      311.400      255.109   400472.203
     182.920      284.600      255.109   400472.203
     183.025      349.100      261.234   400479.203
     183.136      305.100      255.109   400472.203
     183.246      346.200      255.109   400472.203
     183.356      289.400      255.109   400472.203
     183.466      251.800      255.109   400472.203
     183.576      318.900      255.109   400472.203
     183.680      355.000      255.109   400472.203
     183.790      315.400      255.109   400472.203
     183.893      341.600      255.109   400472.203
     184.000      358.100      259.266   400477.203
     184.103      249.300      255.109   400472.203
     184.207      348.500      255.109   400472.203
     184.317      358.900      248.109   400465.203
     184.418      336.800      253.312   400472.203
     184.526      350.300      255.109   400472.203
     184.627      355.100      259.109   400476.203
     184.737      329.500      256.156   400478.203
     184.843      351.000      259.766   400477.203
     184.953      338.900      259.812   400477.203
     185.055      356.500      256.562   400474.203
     185.158      325.900      255.109   400472.203
     185.261      335.300      255.109   400472.203
     185.363      338.300      255.109   400472.203
     185.473      334.500      255.109   400472.203
     185.576      333.200      255.109   400472.203
     185.679       65.900      255.234   400472.203
     185.781        0.000      255.234   400472.203
     185.891        0.000      255.234   400472.203
     186.001        0.000      255.234   400472.203
     186.111        0.000      255.234   400472.203
     186.215        0.000      255.234   400472.203
     186.319        0.000      255.234   400472.203
     186.421        0.000      255.234   400472.203
     186.531        0.000      255.234   400472.203
