# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      92.942       83.300      318.297   402449.828
      93.047      112.100      318.297   402449.828
      93.157       90.900      318.297   402449.828
      93.267       93.300      318.297   402449.828
      93.377      102.800      318.297   402449.828
      93.488       83.000      318.297   402449.828
      93.595      107.800      318.297   402449.828
      93.697      104.400      318.297   402449.828
      93.801      122.300      318.297   402449.828
      93.903       76.100      318.297   402449.828
      94.013       79.800      318.297   402449.828
      94.120      103.700      318.297   402449.828
      94.228       90.700      318.297   402449.828
      94.329      108.900      318.297   402449.828
      94.431       98.700      318.297   402449.828
      94.541      105.500      318.297   402449.828
      94.645       90.400      318.297   402449.828
      94.754       94.200      318.297   402449.828
      94.861      101.200      318.297   402449.828
      94.965       82.700      318.297   402449.828
      95.068       87.800      318.297   402449.828
      95.171       86.600      318.297   402449.828
      95.279       98.600      318.297   402449.828
      95.388      100.800      318.297   402449.828
      95.495       85.300      318.297   402449.828
      95.598       98.000      318.297   402449.828
      95.704       88.700      318.297   402449.828
      95.806      104.500      318.297   402449.828
      95.913       99.000      318.297   402449.828
      96.022       74.700      318.297   402449.828
      96.123       89.300      318.297   402449.828
      96.228       69.600      318.297   402449.828
      96.334       96.400      318.297   402449.828
      96.444       93.500      318.297   402449.828
      96.553       82.500      318.297   402449.828
      96.661       97.100      318.297   402449.828
      96.766       90.100      318.297   402449.828
      96.868       90.100      318.297   402449.828
      96.978      103.300      318.297   402449.828
      97.088      106.500      318.297   402449.828
      97.195       96.100      318.297   402449.828
      97.305       92.700      318.297   402449.828
      97.407       93.000      318.297   402449.828
      97.514       95.300      318.297   402449.828
      97.624      100.300      318.297   402449.828
      97.735      101.500      318.297   402449.828
      97.845       80.100      318.297   402449.828
      97.946      105.700      318.297   402449.828
      98.057       88.400      318.297   402449.828
      98.161       98.000      318.297   402449.828
      98.267       91.900      318.297   402449.828
      98.374      102.600      318.297   402449.828
      98.477       94.000      318.297   402449.828
      98.583       93.200      318.297   402449.828
      98.694      100.700      329.219   402472.500
      98.800       98.800      329.219   402472.500
      98.902       98.900      329.219   402472.500
      99.005       91.800      329.219   402472.500
      99.111       83.900      329.219   402472.500
      99.212      110.000      329.219   402472.500
      99.322       84.400      329.219   402472.500
      99.428       76.600      329.219   402472.500
      99.530       98.900      329.219   402472.500
      99.641       80.700      329.219   402472.500
      99.751      123.300      318.297   402449.828
      99.858       86.200      318.297   402449.828
      99.961       99.900      318.297   402449.828
     100.066       96.900      318.297   402449.828
     100.170       89.800      318.297   402449.828
     100.270       90.600      318.297   402449.828
     100.380      102.500      318.297   402449.828
     100.487       98.600      318.297   402449.828
     100.597       76.800      318.297   402449.828
     100.705       88.200      318.297   402449.828
     100.811      101.700      318.297   402449.828
     100.917       97.700      318.297   402449.828
     101.023      110.700      318.297   402449.828
     101.123      110.600      318.297   402449.828
     101.230       79.400      318.297   402449.828
     101.338      107.900      318.297   402449.828
     101.439       92.500      318.297   402449.828
     101.547      102.800      318.297   402449.828
     101.654       82.700      318.297   402449.828
     101.758      106.500      318.297   402449.828
     101.861      116.600      318.297   402449.828
     101.972       91.300      318.297   402449.828
     102.074       86.900      318.297   402449.828
     102.184       96.000      318.297   402449.828
     102.286      101.600      318.297   402449.828
     102.395       78.300      318.297   402449.828
     102.495       82.900      318.297   402449.828
     102.605      127.600      318.297   402449.828
     102.713      102.100      318.297   402449.828
     102.821       87.500      318.297   402449.828
     102.921      107.800      318.297   402449.828
     103.030       92.900      318.297   402449.828
     103.131      113.400      318.297   402449.828
     103.233      110.700      318.297   402449.828
     103.334       98.900      318.297   402449.828
     103.445       91.700      318.297   402449.828
     103.553       89.100      318.297   402449.828
     103.661       92.200      318.297   402449.828
     103.772       88.200      318.297   402449.828
     103.872       95.000      318.297   402449.828
     103.973      108.800      318.297   402449.828
     104.082       97.900      318.297   402449.828
     104.189      112.000      318.297   402449.828
     104.297      105.000      318.297   402449.828
     104.405      101.100      318.297   402449.828
     104.513       67.400      318.297   402449.828
     104.620      103.800      318.297   402449.828
     104.728       93.700      318.297   402449.828
     104.838       86.600      318.297   402449.828
     104.946       80.800      318.297   402449.828
     105.057      100.500      350.797   402492.500
     105.171       47.200      350.797   402492.500
     105.276       68.700      350.797   402492.500
     105.387      102.700      350.797   402492.500
     105.496      114.600      350.797   402492.500
     105.605       72.300      350.797   402492.500
     105.711       84.300      350.797   402492.500
     105.820       91.800      350.797   402492.500
     105.928       88.400      350.797   402492.500
     106.031       90.400      318.312   402449.828
     106.135       85.800      318.312   402449.828
     106.244       84.800      318.312   402449.828
     106.352       91.700      318.312   402449.828
     106.461       87.200      318.312   402449.828
     106.567       83.900      318.312   402449.828
     106.669       85.400      318.312   402449.828
     106.778      109.200      334.109   402476.500
     106.883       61.600      334.109   402476.500
     106.993      102.000      334.109   402476.500
     107.096       96.900      334.109   402476.500
     107.203      103.100      334.109   402476.500
     107.314      106.600      334.109   402476.500
     107.422      109.000      334.109   402476.500
     107.530       98.400      334.109   402476.500
     107.639       93.100      334.109   402476.500
     107.749      115.500      334.109   402476.500
     107.855       98.200      318.312   402449.828
     107.961      101.900      318.312   402449.828
     108.071       99.400      318.312   402449.828
     108.178       94.300      318.312   402449.828
     108.285      104.200      318.312   402449.828
     108.395       95.400      318.312   402449.828
     108.496       90.900      318.312   402449.828
     108.603      107.200      318.312   402449.828
     108.712      104.400      318.312   402449.828
     108.822       92.800      318.312   402449.828
     108.926      121.500      318.312   402449.828
     109.033       79.900      318.312   402449.828
     109.136       74.400      318.312   402449.828
     109.239       83.000      318.312   402449.828
     109.346      105.900      318.312   402449.828
     109.453       91.000      318.312   402449.828
     109.557      115.500      318.312   402449.828
     109.661       69.200      318.312   402449.828
     109.764      110.400      318.312   402449.828
     109.867       98.900      318.312   402449.828
     109.976       88.200      318.312   402449.828
     110.084       94.000      318.312   402449.828
     110.188       87.300      318.312   402449.828
     110.294      101.900      318.312   402449.828
     110.396      108.700      318.312   402449.828
     110.503       84.900      318.312   402449.828
     110.611      114.700      318.312   402449.828
     110.712      105.900      318.312   402449.828
     110.820      116.900      318.312   402449.828
     110.927       93.100      318.312   402449.828
     111.038       94.700      318.312   402449.828
     111.144       97.400      318.312   402449.828
     111.252       76.100      318.312   402449.828
     111.357      102.900      318.312   402449.828
     111.464       99.100      318.312   402449.828
     111.570       96.800      318.312   402449.828
     111.680      130.100      318.312   402449.828
     111.790      118.300      318.312   402449.828
     111.901       99.800      318.312   402449.828
     112.001       89.600      318.312   402449.828
     112.106      111.700      318.312   402449.828
     112.212       92.300      318.312   402449.828
     112.322      101.700      318.312   402449.828
     112.426      110.300      318.312   402449.828
     112.528       94.200      318.312   402449.828
     112.628      112.000      318.312   402449.828
     112.739      101.300      318.312   402449.828
     112.845       90.400      318.312   402449.828
     112.948       89.600      318.312   402449.828
     113.053       97.700      318.312   402449.828
     113.162       84.400      318.312   402449.828
     113.271       86.800      318.312   402449.828
     113.382       77.200      318.312   402449.828
     113.492      111.100      318.312   402449.828
     113.602      100.800      318.312   402449.828
     113.711       92.700      318.312   402449.828
     113.812      114.400      350.406   402492.500
     113.919       48.500      350.406   402492.500
     114.022       65.500      350.406   402492.500
     114.132       90.900      350.406   402492.500
     114.236       99.700      350.406   402492.500
     114.347      107.600      350.406   402492.500
     114.457       99.300      350.406   402492.500
     114.566       95.100      350.406   402492.500
     114.672      109.200      350.406   402492.500
     114.774      112.900      350.406   402492.500
     114.879       97.300      331.109   402474.500
     114.986       97.600      331.109   402474.500
     115.094       86.900      331.109   402474.500
     115.199      100.300      331.109   402474.500
     115.301      110.400      331.109   402474.500
     115.407      115.400      339.609   402482.500
     115.515       79.900      339.609   402482.500
     115.620      103.600      339.609   402482.500
     115.728       90.800      339.609   402482.500
     115.835       89.400      339.609   402482.500
     115.945       95.500      339.609   402482.500
     116.047       87.600      339.609   402482.500
     116.153      112.900      339.609   402482.500
     116.263       88.900      339.609   402482.500
     116.369      104.300      339.609   402482.500
     116.479       84.600      318.328   402449.828
     116.589       91.000      318.328   402449.828
     116.696      113.100      318.328   402449.828
     116.799      107.400      318.328   402449.828
     116.903       81.200      318.328   402449.828
     117.011      100.500      318.328   402449.828
     117.113      106.700      318.328   402449.828
     117.215       99.400      318.328   402449.828
     117.324      100.400      318.328   402449.828
     117.429       77.700      318.328   402449.828
     117.540      100.800      318.328   402449.828
     117.646       92.400      318.328   402449.828
     117.755       86.400      318.328   402449.828
     117.861       90.100      318.328   402449.828
     117.969       82.800      318.328   402449.828
     118.080      105.400      318.328   402449.828
     118.188      104.200      318.328   402449.828
     118.297      111.600      318.328   402449.828
     118.400      111.800      318.328   402449.828
     118.503       99.000      318.328   402449.828
     118.613       92.500      318.328   402449.828
     118.722       85.100      318.328   402449.828
     118.827       91.200      318.328   402449.828
     118.936       89.500      318.328   402449.828
     119.046       85.200      318.328   402449.828
     119.149       91.300      318.328   402449.828
     119.260       90.200      318.328   402449.828
     119.368       95.600      318.328   402449.828
     119.474       82.700      318.328   402449.828
     119.584       94.100      318.328   402449.828
     119.693       91.800      318.328   402449.828
     119.803       92.400      318.328   402449.828
     119.911       99.200      318.328   402449.828
     120.019      116.100      318.328   402449.828
     120.127      111.300      318.328   402449.828
     120.236       94.800      318.328   402449.828
     120.337       83.200      318.328   402449.828
     120.444       90.500      318.328   402449.828
     120.549       91.600      318.328   402449.828
     120.653       95.200      318.328   402449.828
     120.760      102.800      318.328   402449.828
     120.871      106.900      318.328   402449.828
     120.980       71.300      318.328   402449.828
     121.083       91.900      318.328   402449.828
     121.186      102.600      318.328   402449.828
     121.294       98.400      318.328   402449.828
     121.403      102.300      318.328   402449.828
     121.510      101.100      318.328   402449.828
     121.621      105.400      318.328   402449.828
     121.722       80.200      318.328   402449.828
     121.823      128.700      318.328   402449.828
     121.929      109.200      318.328   402449.828
     122.031      113.600      318.328   402449.828
     122.135       78.600      318.328   402449.828
     122.239       99.100      318.328   402449.828
     122.349      111.400      318.328   402449.828
     122.459       84.000      318.328   402449.828
     122.567       88.500      318.328   402449.828
     122.677      104.300      318.328   402449.828
     122.783       82.200      318.328   402449.828
     122.894      105.700      318.328   402449.828
     123.003      115.100      318.328   402449.828
     123.108       82.100      318.328   402449.828
     123.213       88.700      318.328   402449.828
     123.316      113.200      318.328   402449.828
     123.419      103.500      318.328   402449.828
     123.529      109.800      318.328   402449.828
     123.640       97.500      318.328   402449.828
     123.746       81.000      318.328   402449.828
     123.856      102.600      318.328   402449.828
     123.960       91.100      318.328   402449.828
     124.068      109.800      318.328   402449.828
     124.170       92.400      318.328   402449.828
     124.279       74.500      318.328   402449.828
     124.389       97.300      318.328   402449.828
     124.497      105.300      318.328   402449.828
     124.599       87.600      318.328   402449.828
     124.706       88.700      318.328   402449.828
     124.810      102.100      318.328   402449.828
     124.915      117.900      318.328   402449.828
     125.021       98.400      318.328   402449.828
     125.123       88.100      329.891   402472.500
     125.230       99.000      329.891   402472.500
     125.336       96.600      329.891   402472.500
     125.444       90.100      329.891   402472.500
     125.554       95.100      329.891   402472.500
     125.661      100.900      329.891   402472.500
     125.764       93.300      329.891   402472.500
     125.873       90.000      329.891   402472.500
     125.983       96.700      329.891   402472.500
     126.087      102.200      318.359   402449.828
     126.198       89.100      318.359   402449.828
     126.308      102.100      318.359   402449.828
     126.410       96.700      318.359   402449.828
     126.515       93.200      318.359   402449.828
     126.618       89.400      318.359   402449.828
     126.723       91.900      318.359   402449.828
     126.825      102.400      318.359   402449.828
     126.935      113.000      318.359   402449.828
     127.046       87.500      318.359   402449.828
     127.156      105.400      318.359   402449.828
     127.260       81.500      318.359   402449.828
     127.365       82.500      318.359   402449.828
     127.473      102.700      318.359   402449.828
     127.579       97.300      318.359   402449.828
     127.682      100.800      318.359   402449.828
     127.792      103.400      318.359   402449.828
     127.895      103.200      318.359   402449.828
     128.003       90.900      318.359   402449.828
     128.112       87.800      318.359   402449.828
     128.215       92.700      318.359   402449.828
     128.322       97.900      318.359   402449.828
     128.422      111.200      318.359   402449.828
     128.527      109.400      318.359   402449.828
     128.636       95.100      318.359   402449.828
     128.746       75.600      318.359   402449.828
     128.854       99.800      318.359   402449.828
     128.959       92.900      318.359   402449.828
     129.061      102.100      318.359   402449.828
     129.169       99.000      318.359   402449.828
     129.279       98.800      318.359   402449.828
     129.381      105.900      318.359   402449.828
     129.491       76.100      341.062   402483.500
     129.601       95.900      341.062   402483.500
     129.708       83.200      341.062   402483.500
     129.812       64.400      341.062   402483.500
     129.921       95.300      341.062   402483.500
     130.025      100.600      341.062   402483.500
     130.127       91.700      341.062   402483.500
     130.229       96.000      341.062   402483.500
     130.333      101.100      341.062   402483.500
     130.441       98.400      318.359   402449.828
     130.546      100.700      318.359   402449.828
     130.657      118.800      318.359   402449.828
     130.758      100.900      318.359   402449.828
     130.868       98.800      318.359   402449.828
     130.975       90.600      318.359   402449.828
     131.085      102.200      318.359   402449.828
     131.193       91.600      318.359   402449.828
     131.295       89.300      318.359   402449.828
     131.404       98.900      318.359   402449.828
     131.509       90.100      318.359   402449.828
     131.613      107.300      318.359   402449.828
     131.714      127.600      318.359   402449.828
     131.819       92.200      318.359   402449.828
     131.927       95.200      318.359   402449.828
     132.032       95.500      318.359   402449.828
     132.138       88.000      318.359   402449.828
     132.242      104.500      318.359   402449.828
     132.345       86.900      318.359   402449.828
     132.455       96.900      318.359   402449.828
     132.556       82.300      318.359   402449.828
     132.661      125.900      318.359   402449.828
     132.772       97.300      318.359   402449.828
     132.879       98.800      318.359   402449.828
     132.985      116.600      318.359   402449.828
     133.093       94.700      318.359   402449.828
     133.204      108.300      318.359   402449.828
     133.310      113.800      318.359   402449.828
     133.419      114.700      318.359   402449.828
     133.527       93.900      318.359   402449.828
     133.635      130.800      318.359   402449.828
     133.743      108.400      318.359   402449.828
     133.852      103.600      318.359   402449.828
     133.962      114.800      318.359   402449.828
     134.063      109.400      318.359   402449.828
     134.169       89.900      318.359   402449.828
     134.277       72.600      318.359   402449.828
     134.387       90.700      318.359   402449.828
     134.493       99.000      318.359   402449.828
     134.602      103.200      318.359   402449.828
     134.710      104.300      318.359   402449.828
     134.814      104.900      318.359   402449.828
     134.925       92.500      318.359   402449.828
     135.028       97.900      318.359   402449.828
     135.139      109.100      318.359   402449.828
     135.249       81.500      318.359   402449.828
     135.359       76.300      318.359   402449.828
     135.465       89.100      318.359   402449.828
     135.567       98.100      318.359   402449.828
     135.668      101.900      318.359   402449.828
     135.768       90.300      318.359   402449.828
     135.873       86.900      318.359   402449.828
     135.983       87.000      318.359   402449.828
     136.084      103.500      318.359   402449.828
     136.193       95.900      318.359   402449.828
     136.302       89.900      318.359   402449.828
     136.409      105.800      318.359   402449.828
     136.512       93.900      318.359   402449.828
     136.614      108.800      318.359   402449.828
     136.719       98.800      318.359   402449.828
     136.829       81.800      318.359   402449.828
     136.930       94.400      318.359   402449.828
     137.035      100.500      318.359   402449.828
     137.145       89.100      318.359   402449.828
     137.246      103.100      318.359   402449.828
     137.357      105.400      318.359   402449.828
     137.458       98.900      318.359   402449.828
     137.568      111.700      318.359   402449.828
     137.668       84.700      318.359   402449.828
     137.778      111.800      318.359   402449.828
     137.880      103.600      318.359   402449.828
     137.985       99.900      318.359   402449.828
     138.096       82.000      318.359   402449.828
     138.210       93.100      331.547   402474.500
     138.320       69.200      331.547   402474.500
     138.427       99.700      331.547   402474.500
     138.532      106.100      331.547   402474.500
     138.633      101.400      331.547   402474.500
     138.744       90.800      331.547   402474.500
     138.852       98.000      331.547   402474.500
     138.962      115.600      331.547   402474.500
     139.071       73.800      331.547   402474.500
     139.173       99.400      331.547   402474.500
     139.281       90.500      318.359   402449.828
     139.386      125.400      318.359   402449.828
     139.493      100.600      318.359   402449.828
     139.604       86.300      318.359   402449.828
     139.711      116.700      318.359   402449.828
     139.820       89.500      318.359   402449.828
     139.925       93.900      318.359   402449.828
     140.029      103.400      318.359   402449.828
     140.136       86.600      318.359   402449.828
     140.241       90.300      318.359   402449.828
     140.347      109.400      318.359   402449.828
     140.458       86.100      318.359   402449.828
     140.560      102.300      318.359   402449.828
     140.671       80.800      318.359   402449.828
     140.773       95.000      318.359   402449.828
     140.874       85.400      318.359   402449.828
     140.983       85.600      318.359   402449.828
     141.088       96.800      318.359   402449.828
     141.194      100.800      318.359   402449.828
     141.295       99.000      318.359   402449.828
     141.400      112.200      318.359   402449.828
     141.510       93.600      318.359   402449.828
     141.612      108.600      318.359   402449.828
     141.712      103.400      318.359   402449.828
     141.822      124.800      318.359   402449.828
     141.923       92.300      318.359   402449.828
     142.033       97.400      318.359   402449.828
     142.143       82.300      318.359   402449.828
     142.246       89.800      318.359   402449.828
     142.351       94.700      318.359   402449.828
     142.461       80.200      318.359   402449.828
     142.568       99.700      318.359   402449.828
     142.676       92.200      318.359   402449.828
     142.785      112.400      318.359   402449.828
     142.891       95.800      318.359   402449.828
     143.001      116.300      341.953   402484.500
     143.111       44.600      341.953   402484.500
     143.221       70.000      341.953   402484.500
     143.332      103.600      341.953   402484.500
     143.442       85.500      341.953   402484.500
     143.545       84.400      341.953   402484.500
     143.652       78.300      341.953   402484.500
     143.759      100.500      341.953   402484.500
     143.870      100.200      341.953   402484.500
     143.972      100.300      341.953   402484.500
     144.072      100.200      318.375   402449.828
     144.173      111.300      318.375   402449.828
     144.275       75.200      318.375   402449.828
     144.378       88.500      318.375   402449.828
     144.485       82.500      318.375   402449.828
     144.592       99.000      318.375   402449.828
     144.699       88.300      318.375   402449.828
     144.802       91.900      318.375   402449.828
     144.910      113.000      318.375   402449.828
     145.011       82.100      318.375   402449.828
     145.114      101.200      318.375   402449.828
     145.224       85.100      318.375   402449.828
     145.333       92.800      318.375   402449.828
     145.433       91.400      318.375   402449.828
     145.544       92.600      318.375   402449.828
     145.654      105.700      318.375   402449.828
     145.761      100.600      318.375   402449.828
     145.862       87.500      318.375   402449.828
     145.973       97.500      318.375   402449.828
     146.083      105.400      318.375   402449.828
     146.193      104.900      318.375   402449.828
     146.296       88.000      318.375   402449.828
     146.401       99.200      318.375   402449.828
     146.512       79.900      318.375   402449.828
     146.619      103.400      318.375   402449.828
     146.728       94.700      318.375   402449.828
     146.835       85.800      318.375   402449.828
     146.945       97.000      318.375   402449.828
     147.055       87.500      318.375   402449.828
     147.156       83.000      318.375   402449.828
     147.265      101.700      318.375   402449.828
     147.367       91.300      318.375   402449.828
     147.476      101.800      318.375   402449.828
     147.583       92.700      318.375   402449.828
     147.693       86.700      318.375   402449.828
     147.802       96.400      318.375   402449.828
     147.903       89.100      318.375   402449.828
     148.011      110.900      318.375   402449.828
     148.119      115.200      318.375   402449.828
     148.226       99.800      318.375   402449.828
     148.328       92.400      318.375   402449.828
     148.428       95.500      318.375   402449.828
     148.538       82.600      318.375   402449.828
     148.642       88.600      318.375   402449.828
     148.743       92.100      318.375   402449.828
     148.852       96.900      318.375   402449.828
     148.959      101.600      318.375   402449.828
     149.068       83.600      318.375   402449.828
     149.176       74.600      318.375   402449.828
     149.285       93.200      318.375   402449.828
     149.388      108.100      318.375   402449.828
     149.493       87.400      318.375   402449.828
     149.594      108.600      318.375   402449.828
     149.696      105.900      318.375   402449.828
     149.806      116.100      318.375   402449.828
     149.909      111.000      318.375   402449.828
     150.015      114.500      318.375   402449.828
     150.122      105.700      318.375   402449.828
     150.232       99.500      318.375   402449.828
     150.342      109.400      318.375   402449.828
     150.443      109.200      318.375   402449.828
     150.553       80.700      318.375   402449.828
     150.658       94.000      318.375   402449.828
     150.763      107.200      318.375   402449.828
     150.874       92.600      318.375   402449.828
     150.982      106.400      318.375   402449.828
     151.085      126.900      318.375   402449.828
     151.193      117.900      318.375   402449.828
     151.301       94.400      318.375   402449.828
     151.409       86.100      318.375   402449.828
     151.512      118.600      318.375   402449.828
     151.612      110.400      318.375   402449.828
     151.723       85.300      318.375   402449.828
     151.828      113.900      318.375   402449.828
     151.933      105.400      318.375   402449.828
     152.036       91.800      318.375   402449.828
     152.145       94.600      318.375   402449.828
     152.247      100.100      318.375   402449.828
     152.352       98.100      318.375   402449.828
     152.459       77.600      318.375   402449.828
     152.560      124.900      318.375   402449.828
     152.662      102.000      318.375   402449.828
     152.767       99.400      318.375   402449.828
     152.871       70.100      318.375   402449.828
     152.981      100.300      318.375   402449.828
     153.091      111.600      318.375   402449.828
     153.202      110.500      318.375   402449.828
     153.309       96.600      318.375   402449.828
     153.410       89.300      318.375   402449.828
     153.511      102.600      318.375   402449.828
     153.618       85.000      318.375   402449.828
     153.729       90.700      318.375   402449.828
     153.839       88.700      318.375   402449.828
     153.940       91.900      318.375   402449.828
     154.043       85.400      318.375   402449.828
     154.150      101.100      318.375   402449.828
     154.253       90.100      318.375   402449.828
     154.356      103.100      318.375   402449.828
     154.460       96.500      318.375   402449.828
     154.565      107.600      318.375   402449.828
     154.676       83.400      318.375   402449.828
     154.786       89.600      318.375   402449.828
     154.894       92.500      318.375   402449.828
     155.000       82.000      318.375   402449.828
     155.109       76.300      318.375   402449.828
     155.220       90.900      318.375   402449.828
     155.328      105.600      318.375   402449.828
     155.435       98.700      318.375   402449.828
     155.540      103.400      318.375   402449.828
     155.651      123.500      318.375   402449.828
     155.757       94.100      318.375   402449.828
     155.864       78.900      318.375   402449.828
     155.965       87.500      318.375   402449.828
     156.066       95.100      318.375   402449.828
     156.172       86.600      318.375   402449.828
     156.282       85.100      318.375   402449.828
     156.383       74.100      318.375   402449.828
     156.492       95.100      318.375   402449.828
     156.595       87.400      318.375   402449.828
     156.701      125.300      356.219   402498.500
     156.810      148.500      388.359   402530.500
     156.912      148.400      412.656   402555.500
     157.030       56.600      380.172   402522.500
     157.140       56.900      380.188   402522.500
     157.247       47.600      380.188   402522.500
     157.350       57.800      380.188   402522.500
     157.460       82.300      380.188   402522.500
     157.564       82.400      380.188   402522.500
     157.675       92.100      380.188   402522.500
     157.776      110.500      380.188   402522.500
     157.886       87.500      380.188   402522.500
     157.990       82.300      380.188   402522.500
     158.095       95.700      380.188   402522.500
     158.196       79.000      318.375   402449.828
     158.301      108.900      318.375   402449.828
     158.406      112.000      318.375   402449.828
     158.512       80.300      318.375   402449.828
     158.618       87.500      318.375   402449.828
     158.727      100.100      318.375   402449.828
     158.834       80.900      318.375   402449.828
     158.945      147.200      369.562   402512.500
     159.046      146.500      414.250   402556.500
     159.147      137.800      421.844   402563.500
     159.258       51.100      421.844   402563.500
     159.361       41.400      421.844   402563.500
     159.471       44.300      421.844   402563.500
     159.578       72.000      421.859   402563.500
     159.689       86.200      421.859   402563.500
     159.797      112.800      421.859   402563.500
     159.902       95.300      421.859   402563.500
     160.012       71.800      421.859   402563.500
     160.121      100.900      421.859   402563.500
     160.222      117.800      421.859   402563.500
     160.326       98.900      421.859   402563.500
     160.426       89.400      421.859   402563.500
     160.535       95.100      421.859   402563.500
     160.642      104.100      318.391   402449.828
     160.753      107.100      318.391   402449.828
     160.860      106.400      318.391   402449.828
     160.962       78.900      318.391   402449.828
     161.068       97.000      318.391   402449.828
     161.176      100.900      318.391   402449.828
     161.284       90.100      318.391   402449.828
     161.386       81.100      318.391   402449.828
     161.491       98.100      318.391   402449.828
     161.601      107.300      318.391   402449.828
     161.708       81.200      318.391   402449.828
     161.818       87.700      318.391   402449.828
     161.928      102.000      318.391   402449.828
     162.034      113.100      318.391   402449.828
     162.145      114.300      318.391   402449.828
     162.251       97.600      318.391   402449.828
     162.359      116.600      318.391   402449.828
     162.469      105.100      318.391   402449.828
     162.575       84.400      318.391   402449.828
     162.676      112.000      318.391   402449.828
     162.785       92.400      318.391   402449.828
     162.887       99.100      318.391   402449.828
     162.992      105.300      318.391   402449.828
     163.102      104.800      318.391   402449.828
     163.210      100.600      318.391   402449.828
     163.320       95.400      318.391   402449.828
     163.428       88.900      318.391   402449.828
     163.534       77.100      318.391   402449.828
     163.643      106.100      318.391   402449.828
     163.751       97.100      318.391   402449.828
     163.862      104.400      318.391   402449.828
     163.972       92.200      318.391   402449.828
     164.075      100.800      318.391   402449.828
     164.184       96.300      318.391   402449.828
     164.288      101.600      318.391   402449.828
     164.392       89.300      318.391   402449.828
     164.496      100.500      318.391   402449.828
     164.599       97.000      318.391   402449.828
     164.709       87.900      318.391   402449.828
     164.811      104.800      318.391   402449.828
     164.917      113.200      318.391   402449.828
     165.026       77.500      318.391   402449.828
     165.127       92.600      318.391   402449.828
     165.237       98.100      318.391   402449.828
     165.343       97.900      318.391   402449.828
     165.444      113.400      318.391   402449.828
     165.554       79.000      318.391   402449.828
     165.665       84.400      318.391   402449.828
     165.766       72.700      318.391   402449.828
     165.876       97.900      318.391   402449.828
     165.984       99.100      318.391   402449.828
     166.085       81.800      318.391   402449.828
     166.194      100.400      318.391   402449.828
     166.301       79.200      318.391   402449.828
     166.409      112.400      318.391   402449.828
     166.510       81.400      318.391   402449.828
     166.620       77.900      318.391   402449.828
     166.725      105.100      318.391   402449.828
     166.834      118.400      318.391   402449.828
     166.942      116.800      318.391   402449.828
     167.052       81.700      318.391   402449.828
     167.161       88.900      318.391   402449.828
     167.271       97.500      318.391   402449.828
     167.377      102.000      318.391   402449.828
     167.484      100.500      318.391   402449.828
     167.586       98.100      318.391   402449.828
     167.696       96.000      318.391   402449.828
     167.801       87.200      318.391   402449.828
     167.911       71.900      318.391   402449.828
     168.015       79.400      318.391   402449.828
     168.125      128.500      318.391   402449.828
     168.234      110.600      318.391   402449.828
     168.345      105.800      318.391   402449.828
     168.451       74.700      318.391   402449.828
     168.561       88.600      318.391   402449.828
     168.663       90.100      318.391   402449.828
     168.770       98.600      318.391   402449.828
     168.877       95.200      318.391   402449.828
     168.977       92.300      318.391   402449.828
     169.084      101.800      318.391   402449.828
     169.194      101.500      318.391   402449.828
     169.301      108.100      318.391   402449.828
     169.405       93.100      318.391   402449.828
     169.509       92.900      318.391   402449.828
     169.610       99.200      318.391   402449.828
     169.721       85.600      318.391   402449.828
     169.826       83.700      318.391   402449.828
     169.926       96.800      318.391   402449.828
     170.037      100.900      318.391   402449.828
     170.138      104.200      318.391   402449.828
     170.242       94.600      318.391   402449.828
     170.343      119.300      318.391   402449.828
     170.444       88.200      318.391   402449.828
     170.553       96.400      318.391   402449.828
     170.659      103.700      318.391   402449.828
     170.768       78.900      318.391   402449.828
     170.877       81.700      318.391   402449.828
     170.984      114.700      318.391   402449.828
     171.093       93.900      318.391   402449.828
     171.193      110.800      318.391   402449.828
     171.299       74.200      318.391   402449.828
     171.409       80.600      318.391   402449.828
     171.516       99.400      318.391   402449.828
     171.620       80.800      318.391   402449.828
     171.727      119.200      318.391   402449.828
     171.838       86.300      318.391   402449.828
     171.942       88.000      318.391   402449.828
     172.052       98.400      318.391   402449.828
     172.158       97.000      318.391   402449.828
     172.267       92.400      318.391   402449.828
     172.375      101.300      318.391   402449.828
     172.477       85.900      318.391   402449.828
     172.587       97.500      318.391   402449.828
     172.693       82.900      318.391   402449.828
     172.803       94.900      318.391   402449.828
     172.907      100.600      318.391   402449.828
     173.009       98.600      318.391   402449.828
     173.117       82.100      318.391   402449.828
     173.225      107.900      318.391   402449.828
     173.331       82.100      318.391   402449.828
     173.434       90.400      318.391   402449.828
     173.535       93.000      318.391   402449.828
     173.645       88.500      318.391   402449.828
     173.753       93.600      318.391   402449.828
     173.863       72.400      318.391   402449.828
     173.969       92.000      318.391   402449.828
     174.079      105.900      318.391   402449.828
     174.190       88.500      318.391   402449.828
     174.292      131.200      318.391   402449.828
     174.395       89.900      318.391   402449.828
     174.503      111.500      318.391   402449.828
     174.610       93.800      318.391   402449.828
     174.710       97.100      318.391   402449.828
     174.816       91.500      318.391   402449.828
     174.921       95.100      318.391   402449.828
     175.023      101.600      318.391   402449.828
     175.125      100.400      318.391   402449.828
     175.226       94.900      318.391   402449.828
     175.334       91.000      318.391   402449.828
     175.442       90.400      318.391   402449.828
